Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.5276,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1188349;1188726;1189344;1189539;1189886;1190748;1191018;1191386,1188591;1189157;1189417;1189659;1190569;1190810;1191203;1191466,+;+;+;+;+;+;+;+,1884,2533,2508,2515,2368,2254,175,792,175,2252
GENE.5277,chr14,1191946,1199919,-,7974,0,83,67,0,400,1,337,1,386
GENE.5278,chr14,1201748,1204339,+,2592,4992,4992,4958,4682,4604,382,1705,378,4574
GENE.5279,chr14,1205088,1206416,+,1329,5260,5169,5089,4082,3707,250,1185,250,3707
GENE.528,chr3;chr3,175022;175799,175482;175799,-;-,462,106,106,105,98,116,2,38,2,116
GENE.5280,chr14,1207398,1210028,+,2631,2714,2700,2700,2566,2482,151,953,151,2482
GENE.5281,chr14;chr14;chr14,1211012;1211247;1211386,1211105;1211294;1212776,+;+;+,1533,2122,2109,2106,1998,2049,244,773,244,2049
GENE.5282,chr14,1214935,1215732,+,798,854,855,853,814,822,32,212,32,822
GENE.5283,chr14,1216653,1217171,-,519,4,4,6,4,32,0,0,0,32
GENE.5284,chr14;chr14,1218105;1218421,1218299;1218999,-;-,774,0,1,0,0,36,0,12,0,36
GENE.5285,chr14,1221775,1222818,+,1044,1550,1546,1542,1410,1481,112,419,112,1481
GENE.5286,chr14,1224340,1228017,-,3678,2196,2228,2249,1988,1900,109,1472,109,1886
GENE.5287,chr14;chr14,1231036;1233737,1233432;1233841,+;+,2502,0,7,19,0,183,0,228,0,183
GENE.5288,chr14;chr14,1233977;1234408,1234231;1237125,-;-,2973,636,649,649,578,668,48,309,46,659
GENE.5289,chr14,1238851,1241595,-,2745,24446,25521,23963,22574,20304,1298,5999,1099,19940
GENE.529,chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3,178420;179819;180035;180216;180436;180698;180898;181089,179727;179892;180075;180331;180563;180778;180961;181127,+;+;+;+;+;+;+;+,1851,1177,1172,1171,1156,1115,121,466,121,1115
GENE.5290,chr14,1244018,1245406,+,1389,2112,2108,2094,2018,1910,152,688,152,1910
GENE.5291,chr14;chr14;chr14,1247030;1247355;1247641,1247152;1247419;1247950,+;+;+,498,11,11,11,11,28,0,14,0,28
GENE.5292,chr14;chr14;chr14,1249328;1251780;1252041,1251674;1251930;1252167,+;+;+,2625,0,11,9,0,131,0,138,0,131
GENE.5293,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1253540;1255061;1255241;1255426;1255612;1255895;1256112;1256315;1256521;1256675,1254847;1255152;1255314;1255491;1255767;1255956;1256204;1256383;1256595;1256878,+;+;+;+;+;+;+;+;+;+,2199,7417,7384,7359,7168,6584,639,2561,639,6584
GENE.5294,chr14,1257643,1258971,-,1329,7648,7608,7553,7434,6816,508,2323,508,6799
GENE.5295,chr14;chr14;chr14;chr14;chr14;chr14;chr14,1260908;1261176;1261361;1261654;1262105;1262335;1262758,1260944;1261246;1261495;1261849;1262207;1262593;1262826,+;+;+;+;+;+;+,870,2182,2171,2085,1648,1526,107,578,107,1524
GENE.5296,chr14;chr14,1263826;1266852,1266678;1269011,+;+,5013,4535,4501,4440,4057,3974,250,1632,250,3974
GENE.5297,chr14;chr14;chr14,1269368;1269740;1272100,1269534;1271924;1274667,-;-;-,4920,13934,13795,13716,13116,11976,838,3995,838,11961
GENE.5298,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1275899;1276085;1276281;1276944;1277280;1277491;1278457;1280003;1280235;1280441;1280685;1280916;1281121;1281543;1281707;1281874;1282220;1282623,1275961;1276126;1276674;1277179;1277372;1278347;1279877;1280137;1280297;1280575;1280804;1280986;1281348;1281610;1281786;1282123;1282455;1282645,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,4515,8836,8786,8638,8172,7190,464,2604,464,7181
GENE.5299,chr14;chr14,1283570;1284829,1284669;1285063,+;+,1335,3689,3658,3555,3308,3062,246,1014,246,3062
GENE.53,chrX,10108,11835,+,1728,5106,5072,5074,4822,4386,291,1349,291,4386
GENE.530,chr3,182731,189411,+,6681,0,6,37,0,188,2,205,2,181
GENE.5300,chr14,1285667,1289254,-,3588,1404,1403,1378,1280,1320,78,611,78,1312
GENE.5301,chr14;chr14;chr14,1290468;1291062;1291361,1290889;1291215;1291459,-;-;-,675,0,1,0,0,47,0,0,0,47
GENE.5302,chr14,1292885,1295086,-,2202,628,629,615,556,599,23,295,23,597
GENE.5303,chr14;chr14,1296173;1296468,1296238;1297211,-;-,810,772,769,771,758,719,60,257,60,719
GENE.5304,chr14;chr14,1298639;1298921,1298749;1298977,-;-,168,0,0,0,0,8,0,0,0,8
GENE.5305,chr14;chr14;chr14;chr14,1299894;1300280;1303237;1303496,1300131;1303087;1303331;1303726,+;+;+;+,3372,11337,11220,11017,10243,9140,788,3293,788,9135
GENE.5306,chr14,1304028,1307831,-,3804,9118,9051,8938,8018,7119,507,2431,507,7097
GENE.5307,chr14;chr14;chr14;chr14,1310041;1310456;1310660;1311730,1310237;1310537;1311562;1311834,+;+;+;+,1287,136,137,138,124,195,6,45,6,195
GENE.5308,chr14,1312304,1329577,-,17274,0,168,198,0,779,1,2133,1,762
GENE.5309,chr14;chr14;chr14;chr14,1332363;1332533;1332729;1333116,1332404;1332604;1332847;1337301,-;-;-;-,4419,0,6,36,0,209,1,106,1,208
GENE.531,chr3,190180,190719,+,540,780,774,736,606,490,12,81,12,490
GENE.5310,chr14;chr14;chr14,1341689;1341897;1342200,1341757;1342043;1342289,+;+;+,306,5,5,7,5,12,0,1,0,12
GENE.5311,chr14;chr14,1342484;1343017,1342724;1348994,-;-,6219,0,23,62,0,287,1,338,1,285
GENE.5312,chr14,1350313,1358379,-,8067,30098,29898,29322,27770,24980,1472,7738,1472,24947
GENE.5313,chr14,1360002,1364558,+,4557,15318,15239,15165,14774,13560,1067,5150,1067,13542
GENE.5314,chr14;chr14;chr14;chr14;chr14;chr14,1364749;1364900;1365087;1365346;1365714;1365937,1364774;1364988;1365233;1365580;1365813;1366113,-;-;-;-;-;-,774,0,1,4,0,32,0,17,0,32
GENE.5315,chr14,1366979,1368202,+,1224,0,0,7,0,60,0,0,0,60
GENE.5316,chr14;chr14,1368815;1369718,1369185;1369796,-;-,450,435,430,429,406,364,20,104,20,364
GENE.5317,chr14,1372903,1374597,+,1695,676,678,676,604,661,47,192,47,661
GENE.5318,chr14;chr14;chr14;chr14,1375624;1376358;1376612;1376788,1376222;1376528;1376656;1376830,-;-;-;-,858,5625,5605,5568,5458,5348,334,1661,334,5348
GENE.5319,chr14,1378348,1402665,-,24318,142828,141559,140095,128824,119171,7524,37293,7524,118962
GENE.532,chr3,191245,192591,-,1347,2776,2769,2756,2634,2500,128,610,128,2499
GENE.5320,chr14,1404312,1406198,+,1887,0,6,34,0,88,0,406,0,85
GENE.5321,chr14,1407258,1407746,-,489,0,0,1,0,18,0,0,0,18
GENE.5322,chr14,1410139,1410897,+,759,0,0,3,0,22,0,0,0,22
GENE.5323,chr14;chr14;chr14;chr14,1411737;1412426;1412693;1413019,1412276;1412555;1412928;1413096,+;+;+;+,984,764,764,750,726,651,36,226,36,651
GENE.5324,chr14,1414023,1415315,+,1293,1728,1719,1708,1462,1480,88,452,88,1480
GENE.5325,chr14,1415941,1417020,-,1080,0,1,11,0,52,0,7,0,52
GENE.5326,chr14;chr14;chr14;chr14,1419383;1419617;1419865;1420203,1419472;1419692;1420046;1420934,+;+;+;+,1080,1545,1533,1537,1319,1142,21,292,21,1142
GENE.5327,chr14,1421901,1431221,-,9321,25058,24936,24771,23154,22397,1499,6795,1499,22393
GENE.5328,chr14,1433738,1434310,-,573,660,656,663,678,675,74,240,74,675
GENE.5329,chr14,1436280,1437044,+,765,0,1,11,0,46,0,15,0,46
GENE.533,chr3,194430,196211,+,1782,1452,1446,1444,1368,1291,78,340,78,1291
GENE.5330,chr14,1437511,1442877,-,5367,0,27,82,0,292,1,417,1,281
GENE.5331,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1445085;1446158;1446425;1446584;1446770;1447057;1447255;1447973;1448321;1448615,1446050;1446268;1446484;1446684;1446940;1447089;1447361;1448148;1448445;1449491,-;-;-;-;-;-;-;-;-;-,2727,428,436,458,424,539,34,171,34,539
GENE.5332,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1445085;1446158;1446584;1446770;1447057;1447255;1447973;1448321;1448615,1446050;1446268;1446684;1446940;1447089;1447361;1448148;1448445;1449491,-;-;-;-;-;-;-;-;-,2667,428,436,458,424,537,34,171,34,537
GENE.5333,chr14,1452604,1454118,+,1515,4904,4862,4883,4562,4498,315,1329,315,4498
GENE.5334,chr14,1454555,1455496,-,942,2612,2512,2543,2092,1799,122,640,122,1799
GENE.5335,chr14,1458131,1459870,+,1740,5256,5226,5216,4872,4935,394,1626,394,4935
GENE.5336,chr14;chr14;chr14,1461388;1467208;1467558,1467087;1467324;1467590,+;+;+,5850,44585,44238,43924,42859,36886,2687,12302,2687,36822
GENE.5337,chr14,1467629,1474438,-,6810,17878,17788,17526,16460,15276,809,5430,809,15245
GENE.5338,chr14,1479777,1482758,+,2982,8338,8277,8228,7304,6884,482,2418,482,6879
GENE.5339,chr14;chr14,1484166;1488075,1487905;1488129,+;+,3795,0,12,38,0,140,0,524,0,140
GENE.534,chr3;chr3;chr3,196570;196826;197351,196715;197185;197438,-;-;-,594,0,0,1,0,21,0,0,0,21
GENE.5340,chr14,1488706,1490001,+,1296,1382,1375,1364,1196,1124,44,450,44,1124
GENE.5341,chr14;chr14;chr14;chr14;chr14,1490654;1492775;1493375;1493754;1494186,1492510;1493205;1493549;1493823;1494214,-;-;-;-;-,2562,382,384,377,324,486,15,112,15,486
GENE.5342,chr14;chr14,1495799;1496059,1495918;1498533,-;-,2595,8927,8703,8640,7539,6706,478,2185,478,6700
GENE.5343,chr14,1498758,1499492,-,735,6,7,9,6,36,0,23,0,36
GENE.5344,chr14;chr14,1500128;1500445,1500209;1500965,-;-,603,1090,1081,1047,1209,799,27,157,27,799
GENE.5345,chr14;chr14;chr14,1502648;1502896;1504827,1502705;1504437;1504861,+;+;+,1635,2029,2007,2046,1947,1736,71,832,71,1734
GENE.5346,chr14;chr14;chr14,1505906;1506263;1506557,1506170;1506411;1506619,+;+;+,477,188,189,190,194,208,15,73,15,208
GENE.5347,chr14;chr14,1507359;1507855,1507667;1510089,-;-,2544,0,1,6,0,94,0,8,0,94
GENE.5348,chr14;chr14;chr14;chr14,1513938;1514359;1514529;1514938,1514276;1514440;1514722;1514961,-;-;-;-,639,1914,1909,1899,1972,1860,170,735,170,1860
GENE.5349,chr14,1517070,1519370,+,2301,5966,5925,5870,5672,5171,385,1649,385,5171
GENE.535,chr3;chr3;chr3;chr3;chr3,198542;199825;200780;201103;201387,199725;200663;200994;201252;201584,-;-;-;-;-,2586,7087,7125,7048,6858,6661,530,2381,530,6657
GENE.5350,chr14,1521105,1521920,+,816,592,592,596,618,588,32,164,32,588
GENE.5351,chr14,1523286,1525046,+,1761,6384,6369,6330,5946,5710,339,1941,339,5708
GENE.5352,chr14,1525564,1528485,-,2922,0,2,18,0,135,0,28,0,135
GENE.5353,chr14,1530276,1530830,-,555,384,383,383,384,403,28,160,28,403
GENE.5354,chr14;chr14,1533329;1533739,1533394;1534947,+;+,1275,2936,2928,2898,2452,2341,104,559,104,2338
GENE.5355,chr14,1536484,1538469,-,1986,1552,1538,1539,1402,1421,82,494,82,1420
GENE.5356,chr14;chr14;chr14,1541359;1541639;1542855,1541463;1542649;1542872,-;-;-,1134,26,26,27,24,101,1,7,1,101
GENE.5357,chr14,1545135,1545239,-,105,0,0,0,0,6,0,0,0,6
GENE.5358,chr14,1546224,1546297,+,74,0,0,0,0,2,0,0,0,2
GENE.5359,chr14;chr14;chr14;chr14;chr14;chr14;chr14,1548918;1550162;1555569;1556121;1556299;1556498;1556674,1549065;1555381;1556016;1556202;1556378;1556534;1556721,+;+;+;+;+;+;+,6063,1730,1770,1762,1614,1755,107,1057,107,1743
GENE.536,chr3,204542,206119,+,1578,3674,3656,3662,3490,3312,233,1242,233,3312
GENE.5360,chr14,1557527,1560157,-,2631,3284,3264,3251,3040,3029,179,859,179,3029
GENE.5361,chr14,1562232,1563065,+,834,1284,1267,1276,1176,1009,54,302,54,1009
GENE.5362,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1564575;1564780;1565026;1565321;1565567;1565751;1566027;1566260;1566419;1566655;1566858;1567101;1567252;1567394;1567558;1567796,1564644;1564830;1565141;1565458;1565649;1565859;1566101;1566321;1566528;1566755;1566994;1567153;1567320;1567435;1567656;1567839,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,1359,7105,7093,7045,6894,5839,371,2350,371,5839
GENE.5363,chr14;chr14;chr14;chr14,1571039;1572674;1573154;1573565,1572044;1572994;1573329;1574161,+;+;+;+,2100,0,1,5,0,105,0,2,0,105
GENE.5364,chr14,1575984,1576571,+,588,110,109,106,94,110,0,18,0,110
GENE.5365,chr14;chr14,1578193;1578804,1578528;1579175,+;+,708,187,183,184,169,162,11,58,11,162
GENE.5366,chr14;chr14;chr14;chr14;chr14,1580750;1585135;1588321;1588581;1588831,1584935;1588165;1588416;1588659;1588857,+;+;+;+;+,7419,12519,12426,12398,11498,11329,723,3687,723,11327
GENE.5367,chr14;chr14;chr14;chr14;chr14,1588952;1590201;1590800;1592772;1592971,1590050;1590653;1592649;1592889;1593131,+;+;+;+;+,3681,5171,5111,4982,4279,4012,244,1411,244,4010
GENE.5368,chr14;chr14,1594505;1594771,1594625;1600061,+;+,5412,28743,28566,28258,26812,24703,1890,8553,1890,24695
GENE.5369,chr14,1600933,1602000,-,1068,1678,1676,1674,1548,1620,96,496,96,1620
GENE.537,chr3,207342,208919,-,1578,3006,2989,2912,2536,2324,199,812,199,2324
GENE.5370,chr14,1608519,1611743,+,3225,2852,2868,2832,2478,2267,109,961,109,2253
GENE.5371,chr14,1612521,1613063,-,543,128,129,130,126,181,2,24,2,181
GENE.5372,chr14;chr14;chr14;chr14;chr14;chr14,1613853;1614376;1614883;1615047;1615270;1615475,1614194;1614732;1614945;1615111;1615358;1615542,-;-;-;-;-;-,984,0,0,5,0,43,0,20,0,43
GENE.5373,chr14;chr14,1618819;1619568,1619317;1619794,+;+,726,40,43,41,41,74,6,16,6,74
GENE.5374,chr14;chr14,1622576;1622978,1622687;1623612,+;+,747,1339,1325,1330,1268,1241,71,336,71,1241
GENE.5375,chr14;chr14;chr14;chr14;chr14,1624187;1624439;1624650;1624877;1625173,1624328;1624500;1624724;1625017;1631367,-;-;-;-;-,6615,0,13,32,0,350,0,490,0,347
GENE.5376,chr14,1633211,1636255,-,3045,0,5,36,0,181,0,82,0,178
GENE.5377,chr14;chr14;chr14;chr14;chr14;chr14,1639477;1639681;1640079;1640487;1641008;1641408,1639593;1639728;1640309;1640828;1641272;1641760,+;+;+;+;+;+,1356,23,25,30,21,91,0,44,0,91
GENE.5378,chr14;chr14;chr14;chr14;chr14;chr14,1639477;1639681;1642154;1642628;1643163;1645878,1639593;1639728;1642455;1643017;1645698;1647167,+;+;+;+;+;+,4683,1484,1484,1515,1344,1431,107,577,107,1431
GENE.5379,chr14;chr14,1647673;1648101,1647921;1651694,-;-,3843,7303,7262,7167,6604,6375,324,1966,324,6375
GENE.538,chr3,212283,216572,+,4290,4662,4654,4593,4404,4251,349,1661,349,4233
GENE.5380,chr14,1654047,1655708,+,1662,10314,10267,10196,9910,9252,407,2739,407,9252
GENE.5381,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1656434;1656649;1656897;1657043;1657265;1657446;1657679;1657888;1658173;1658394;1658596;1658767;1658949;1659179;1659308;1659475;1659706,1656493;1656765;1656962;1657144;1657359;1657500;1657767;1658083;1658274;1658483;1658651;1658860;1659044;1659211;1659372;1659515;1659740,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,1392,0,0,11,0,63,0,16,0,63
GENE.5382,chr14,1660095,1662296,-,2202,5614,5583,5576,5308,5137,420,1846,420,5136
GENE.5383,chr14;chr14;chr14,1665463;1666892;1667167,1666726;1666999;1667543,+;+;+,1749,440,450,442,418,503,32,242,32,499
GENE.5384,chr14;chr14;chr14;chr14;chr14;chr14,1668591;1668906;1669195;1669436;1669630;1669880,1668773;1669026;1669319;1669516;1669740;1669963,+;+;+;+;+;+,705,0,1,0,0,36,0,4,0,36
GENE.5385,chr14,1669980,1671650,-,1671,0,1,2,0,84,0,53,0,84
GENE.5386,chr14,1673386,1674069,-,684,134,143,149,138,153,8,101,8,150
GENE.5387,chr14;chr14,1678662;1678838,1678666;1679486,+;+,654,0,0,0,0,24,0,7,0,24
GENE.5388,chr14;chr14;chr14;chr14;chr14,1681791;1682020;1682228;1682565;1683047,1681910;1682080;1682470;1682773;1689157,+;+;+;+;+,6744,0,15,19,0,274,1,175,1,272
GENE.5389,chr14,1690993,1692513,+,1521,7342,7325,7143,6488,6322,291,1744,291,6322
GENE.539,chr3;chr3,217941;218388,218153;218489,+;+,315,0,1,1,0,20,0,2,0,20
GENE.5390,chr14;chr14;chr14;chr14,1693137;1693320;1693632;1695099,1693209;1693453;1694788;1695192,-;-;-;-,1458,149,150,150,149,182,16,93,16,182
GENE.5391,chr14,1696304,1698013,-,1710,0,0,13,0,60,0,151,0,60
GENE.5392,chr14,1700674,1702050,+,1377,0,3,12,0,39,0,200,0,39
GENE.5393,chr14;chr14;chr14,1702609;1703560;1703805,1703249;1703603;1703809,-;-;-,690,854,853,852,927,882,96,391,96,882
GENE.5394,chr14,1704594,1704797,+,204,0,0,0,0,6,0,0,0,6
GENE.5395,chr14;chr14,1705126;1705364,1705257;1705783,-;-,552,702,699,699,674,696,66,197,66,696
GENE.5396,chr14;chr14;chr14;chr14;chr14,1706520;1706812;1707030;1707270;1707493,1706584;1706872;1707106;1707376;1707512,-;-;-;-;-,330,33,33,34,37,61,2,14,2,61
GENE.5397,chr14,1708528,1711530,-,3003,0,1,7,0,140,0,25,0,140
GENE.5398,chr14;chr14,1712626;1713937,1713705;1714065,-;-,1209,8175,8023,7772,5827,5186,417,1824,417,5185
GENE.5399,chr14,1717171,1723512,+,6342,4078,4065,4016,3542,3510,189,1807,189,3505
GENE.54,chrX;chrX,11844;13417,13411;14725,+;+,2877,20224,19975,19216,18716,15838,1263,5880,1263,15826
GENE.540,chr3;chr3;chr3,219117;219431;219660,219320;219529;219872,-;-;-,516,256,250,243,148,132,4,58,4,132
GENE.5400,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1724402;1724632;1724820;1725079;1725314;1725472;1725696;1727164,1724525;1724712;1724942;1725199;1725351;1725594;1727010;1727413,-;-;-;-;-;-;-;-,2175,0,3,5,0,94,0,12,0,94
GENE.5401,chr14;chr14,1730087;1730364,1730165;1740916,+;+,10632,0,7,16,0,428,0,156,0,428
GENE.5402,chr14;chr14,1742113;1742311,1742168;1749790,+;+,7536,0,7,25,0,288,0,430,0,287
GENE.5403,chr14,1750209,1751417,-,1209,1082,1079,1073,1010,1005,54,301,54,1005
GENE.5404,chr14,1753510,1763664,+,10155,22968,22830,22567,21212,19985,1357,6294,1357,19971
GENE.5405,chr14,1764316,1768122,-,3807,0,5,17,0,150,0,177,0,149
GENE.5406,chr14,1769626,1771350,-,1725,0,3,16,0,79,0,184,0,79
GENE.5407,chr14;chr14,1773276;1773780,1773648;1775197,+;+,1791,6169,6112,5920,4927,4459,100,978,100,4459
GENE.5408,chr14;chr14;chr14,1776010;1776274;1776498,1776070;1776353;1776662,+;+;+,306,17,17,19,15,18,1,5,1,18
GENE.5409,chr14;chr14,1776958;1779483,1779293;1779606,-;-,2460,2722,2724,2732,2638,2680,260,919,258,2670
GENE.541,chr3,221323,222516,-,1194,2748,3497,3054,6174,2479,254,600,254,2469
GENE.5410,chr14,1780992,1783580,-,2589,20312,20232,20097,19732,18974,1781,6623,1781,18974
GENE.5411,chr14,1784933,1790629,-,5697,0,18,28,0,266,2,219,2,265
GENE.5412,chr14;chr14,1791911;1792310,1792040;1793004,-;-,825,484,482,480,398,411,15,140,15,411
GENE.5413,chr14,1794708,1795934,-,1227,6822,6783,6798,6542,6181,422,2021,422,6181
GENE.5414,chr14,1797288,1800071,+,2784,12174,12097,12049,11352,10991,895,4138,895,10991
GENE.5415,chr14;chr14;chr14;chr14,1800831;1801039;1801396;1801651,1800931;1801236;1801543;1801887,+;+;+;+,684,0,0,1,0,32,0,178,0,32
GENE.5416,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1801961;1802146;1802322;1802549;1803470;1819226;1821742;1823639;1823932;1824132;1824450;1824716;1824878;1825067,1802022;1802245;1802444;1803316;1819083;1821548;1823520;1823827;1824000;1824359;1824509;1824745;1824968;1825326,-;-;-;-;-;-;-;-;-;-;-;-;-;-,21696,56681,56216,55734,51476,47711,3278,16365,3274,47473
GENE.5417,chr14;chr14;chr14,1826127;1826674;1827130,1826369;1827020;1827163,+;+;+,624,0,0,0,0,24,0,5,0,24
GENE.5418,chr14;chr14;chr14,1828579;1829113;1829912,1828792;1829726;1829962,+;+;+,879,0,0,4,0,30,0,2,0,30
GENE.5419,chr14;chr14;chr14,1831009;1832537;1832759,1832404;1832607;1832803,+;+;+,1512,2516,2494,2481,2138,1933,73,757,73,1933
GENE.542,chr3;chr3;chr3,224160;225588;225733,225460;225644;225793,-;-;-,1419,3852,3840,3808,3980,3523,278,1024,278,3521
GENE.5420,chr14;chr14,1833782;1838495,1838354;1838598,-;-,4677,0,6,66,0,212,0,323,0,211
GENE.5421,chr14;chr14,1841029;1841261,1841062;1841592,+;+,366,0,1,1,0,9,1,8,1,9
GENE.5422,chr14;chr14;chr14;chr14,1841960;1842449;1842655;1842888,1842344;1842542;1842717;1842906,+;+;+;+,561,485,479,463,396,329,13,142,13,329
GENE.5423,chr14;chr14,1844041;1845615,1845147;1845617,-;-,1110,0,0,2,0,67,0,12,0,64
GENE.5424,chr14,1848315,1848833,+,519,148,147,150,108,89,5,48,5,89
GENE.5425,chr14,1849172,1850392,-,1221,0,0,3,0,58,0,2,0,58
GENE.5426,chr14,1851656,1855054,-,3399,2900,2893,2868,2554,2513,200,961,200,2510
GENE.5427,chr14;chr14;chr14,1856700;1856900;1858917,1856761;1858836;1859308,+;+;+,2391,0,0,5,0,108,0,126,0,106
GENE.5428,chr14;chr14,1860148;1862049,1861915;1862095,+;+,1815,1264,1261,1262,1150,1126,52,369,52,1125
GENE.5429,chr14,1862775,1865420,-,2646,6246,6232,6086,5544,5042,218,1446,218,5020
GENE.543,chr3,227057,231397,+,4341,932,927,929,828,782,38,235,38,782
GENE.5430,chr14,1867616,1868065,+,450,96,97,95,126,81,5,33,5,81
GENE.5431,chr14;chr14;chr14;chr14;chr14,1871778;1872458;1872812;1872989;1874059,1872066;1872630;1872880;1873925;1874381,+;+;+;+;+,1791,0,3,8,0,65,0,70,0,65
GENE.5432,chr14;chr14;chr14,1875421;1876065;1876712,1875960;1876417;1876874,-;-;-,1056,1546,1534,1497,1358,1176,32,271,32,1176
GENE.5433,chr14;chr14;chr14,1878658;1878976;1879578,1878785;1879471;1882577,-;-;-,3624,5508,5466,5436,5338,4753,399,1682,399,4753
GENE.5434,chr14;chr14,1885443;1887763,1886465;1888323,+;+,1584,0,1,2,0,64,0,34,0,64
GENE.5435,chr14,1889413,1889529,+,117,0,0,0,0,6,0,0,0,6
GENE.5436,chr14;chr14,1889978;1890825,1890706;1892108,-;-,2013,7492,7476,7379,6762,6152,421,2050,421,6152
GENE.5437,chr14,1893200,1895017,-,1818,14402,14346,14275,13476,13028,893,3753,893,13023
GENE.5438,chr14,1898351,1901926,+,3576,4932,4874,4867,4520,4147,238,1521,238,4141
GENE.5439,chr14,1902916,1904163,-,1248,5016,5006,4974,4680,4562,184,1077,184,4562
GENE.544,chr3,231793,232305,-,513,160,159,158,162,156,2,59,2,156
GENE.5440,chr14,1907197,1916202,+,9006,0,17,51,0,340,0,733,0,340
GENE.5441,chr14;chr14;chr14,1917232;1917567;1917887,1917459;1917721;1918010,-;-;-,507,0,0,1,0,20,0,0,0,20
GENE.5442,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1919583;1919718;1919972;1920246;1920457;1920609;1920974;1921198,1919612;1919873;1920065;1920361;1920507;1920720;1921040;1921645,-;-;-;-;-;-;-;-,1074,810,803,794,703,610,42,251,42,610
GENE.5443,chr14;chr14;chr14,1922959;1923291;1923585,1923175;1923493;1923782,+;+;+,618,0,0,0,0,19,0,0,0,19
GENE.5444,chr14;chr14;chr14,1924425;1924782;1926574,1924628;1925652;1926650,-;-;-,1152,522,522,524,456,442,28,157,28,442
GENE.5445,chr14;chr14;chr14;chr14,1929931;1930287;1930507;1931233,1929937;1930365;1931092;1931379,+;+;+;+,819,308,306,309,308,394,29,103,29,394
GENE.5446,chr14;chr14;chr14,1932421;1932671;1932942,1932514;1932752;1933200,-;-;-,435,45,44,45,43,45,1,28,1,45
GENE.5447,chr14;chr14,1933985;1934354,1934152;1935775,+;+,1590,0,1,3,0,61,0,54,0,61
GENE.5448,chr14;chr14,1936888;1937222,1937073;1937374,+;+,339,0,0,0,0,26,0,1,0,26
GENE.5449,chr14;chr14;chr14;chr14;chr14;chr14,1937706;1938016;1938292;1938489;1938686;1938872,1937845;1938163;1938352;1938586;1938754;1939117,-;-;-;-;-;-,762,0,1,0,0,28,0,2,0,28
GENE.545,chr3;chr3,234058;234297,234192;235334,-;-,1173,0,2,1,0,35,0,33,0,35
GENE.5450,chr14;chr14,1941056;1941310,1941113;1941686,+;+,435,510,509,508,514,527,43,188,43,527
GENE.5451,chr14;chr14;chr14;chr14,1942151;1942314;1942635;1942837,1942220;1942389;1942727;1942963,-;-;-;-,366,0,0,2,0,18,0,32,0,18
GENE.5452,chr14,1943936,1944964,-,1029,0,1,1,0,56,0,5,0,56
GENE.5453,chr14,1947246,1953206,+,5961,12958,12898,12931,11644,10879,834,5236,834,10853
GENE.5454,chr14,1954601,1957675,-,3075,15410,15369,15254,14174,14200,1173,4982,1173,14198
GENE.5455,chr14;chr14,1960033;1963860,1963757;1963962,-;-,3828,0,4,22,0,156,0,80,0,155
GENE.5456,chr14,1965175,1965762,+,588,502,502,502,504,495,50,201,50,495
GENE.5457,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1966245;1966853;1968971;1969162;1969371;1969710;1969934;1970180;1970382;1970578;1970822;1971094;1971320;1971553,1966719;1968831;1969049;1969205;1969433;1969773;1970064;1970257;1970451;1970717;1970976;1971229;1971460;1971618,-;-;-;-;-;-;-;-;-;-;-;-;-;-,3621,0,2,8,0,165,0,61,0,165
GENE.5458,chr14,1972498,1977423,-,4926,11718,11434,11448,11200,10002,666,3695,666,9981
GENE.5459,chr14;chr14,1980319;1982899,1982665;1983107,-;-,2556,2601,2596,2561,2349,2278,105,655,105,2278
GENE.546,chr3,236334,248270,-,11937,6952,6953,6875,6414,6119,339,2378,339,6058
GENE.5460,chr14;chr14;chr14,1984189;1984476;1984692,1984314;1984581;1995574,-;-;-,11115,6548,6532,6462,6542,6243,389,2365,389,6235
GENE.5461,chr14,1997542,1998303,-,762,0,0,2,0,25,0,9,0,25
