Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.5132,chr14,650503,657345,-,6843,52338,52338,52343,52492,52807,46316,49637,45084,52766
GENE.5133,chr14;chr14,659539;660721,660609;660903,+;+,1254,292,292,292,292,309,280,282,280,309
GENE.5134,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,661098;661367;661611;661832;662200;662512;662810;662964;663176;663427;663649;663863;664342;664703;665008,661208;661489;661718;662002;662336;662567;662886;663075;663292;663563;663737;664116;664585;664816;665098,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,1941,0,0,0,0,8,0,0,0,8
GENE.5135,chr14,667412,668824,+,1413,0,0,0,0,11,0,31,0,11
GENE.5136,chr14,669692,678772,-,9081,9552,9552,9561,9596,9689,8310,9125,8310,9682
GENE.5137,chr14;chr14;chr14;chr14;chr14,681055;681181;681369;681618;681967,681085;681269;681441;681766;682023,-;-;-;-;-,399,0,0,0,0,0,0,0,0,0
GENE.5138,chr14,682778,684802,+,2025,400,400,400,410,469,319,373,319,469
GENE.5139,chr14;chr14;chr14;chr14,685437;685662;685961;686229,685542;685735;686084;686368,-;-;-;-,444,278,278,278,289,281,265,263,265,281
GENE.514,chr3,105913,107109,-,1197,0,0,0,0,2,0,0,0,2
GENE.5140,chr14,688592,689740,+,1149,0,0,1,0,8,0,2,0,8
GENE.5141,chr14,690451,691272,+,822,70,70,70,70,76,70,106,70,76
GENE.5142,chr14;chr14,694585;708084,707891;708177,+;+,13401,5096,5096,5144,5126,5364,4354,5898,4354,5334
GENE.5143,chr14;chr14;chr14,709670;713042;713266,712900;713141;713309,+;+;+,3375,0,0,0,0,7,1,76,1,7
GENE.5144,chr14;chr14;chr14,714708;716898;723310,716312;723307;725998,+;+;+,10704,27962,27959,27972,28186,28176,25206,27022,25206,28175
GENE.5145,chr14,726979,728379,-,1401,1562,1562,1562,1564,1608,1403,1486,1403,1608
GENE.5146,chr14,730694,744682,-,13989,1326,1327,1343,1350,1521,1140,1296,1138,1491
GENE.5147,chr14;chr14;chr14;chr14;chr14;chr14,750330;750523;750937;751237;751444;751659,750376;750808;751081;751354;751517;751684,+;+;+;+;+;+,696,928,928,928,952,984,811,883,811,984
GENE.5148,chr14;chr14,753389;753531,753394;756440,+;+,2916,3270,3270,3270,3424,3317,2740,2941,2740,3317
GENE.5149,chr14;chr14;chr14;chr14,757195;757978;758220;758440,757374;758062;758273;758555,-;-;-;-,435,445,445,445,457,454,365,370,365,454
GENE.515,chr3;chr3,107961;108156,108038;109880,-;-,1803,6602,6602,6602,6640,6715,5740,6177,5740,6715
GENE.5150,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,759360;759548;759913;760048;760262;760458;760723;760894;761144;761420,759443;759676;759953;760129;760355;760588;760791;760979;761273;761422,-;-;-;-;-;-;-;-;-;-,849,2183,2181,2183,2231,2249,1914,2107,1914,2249
GENE.5151,chr14,762614,773407,-,10794,31578,31578,31596,31742,31937,28186,29389,28186,31918
GENE.5152,chr14;chr14;chr14,775460;775937;776267,775820;776031;776311,+;+;+,501,0,0,0,0,2,0,0,0,2
GENE.5153,chr14,776672,777082,+,411,0,0,0,0,3,0,0,0,3
GENE.5154,chr14,778092,778163,+,72,0,0,0,0,1,0,0,0,1
GENE.5155,chr14,779377,779495,+,119,0,0,0,0,0,0,0,0,0
GENE.5156,chr14,780006,780124,+,119,0,0,0,0,0,0,0,0,0
GENE.5157,chr14,780916,781034,+,119,0,0,0,0,1,0,0,0,1
GENE.5158,chr14,782049,782361,-,313,0,0,0,0,1,0,0,0,1
GENE.5159,chr14;chr14,783078;783233,783121;785819,-;-,2631,0,0,1,0,15,0,18,0,15
GENE.516,chr3,114070,118086,+,4017,0,0,1,0,2,0,31,0,2
GENE.5160,chr14,786958,790458,-,3501,860,860,867,870,879,735,799,735,879
GENE.5161,chr14,793752,796877,+,3126,3656,3656,3656,3670,3678,3336,3576,3336,3678
GENE.5162,chr14;chr14;chr14,797709;799796;800067,799581;799869;800135,-;-;-,2016,5928,5928,5930,5966,6015,5051,5700,5051,6015
GENE.5163,chr14;chr14,802717;802884,802754;803481,+;+,636,318,318,318,326,321,246,260,246,321
GENE.5164,chr14;chr14;chr14;chr14,804425;804569;804896;805127,804479;804811;804960;811369,-;-;-;-,6606,21523,21523,21530,21731,22031,19956,20424,19956,22031
GENE.5165,chr14,813778,814413,-,636,176,176,176,176,179,168,174,168,179
GENE.5166,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,815324;815817;816007;816165;816323;816523;816778;816982;817146;817754;817945;818230,815654;815891;816062;816236;816385;816662;816811;817026;817542;817855;817993;818245,-;-;-;-;-;-;-;-;-;-;-;-,1380,0,0,2,0,7,0,0,0,7
GENE.5167,chr14,820068,821597,+,1530,974,974,974,1002,980,822,1171,822,980
GENE.5168,chr14;chr14;chr14,822423;823941;824135,823778;824019;824202,-;-;-,1503,4832,4832,4833,4864,4862,4297,4585,4297,4862
GENE.5169,chr14;chr14;chr14,822423;823941;824135,823778;824019;824340,-;-;-,1641,4888,4888,4889,4920,4921,4353,4647,4353,4921
GENE.517,chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3,119458;120411;121098;121261;121462;121702;121986;122290;123263,120319;120986;121151;121323;121572;121887;122144;123056;124735,+;+;+;+;+;+;+;+;+,4251,2056,3376,3343,3999,4838,4291,1520,4140,4641
GENE.5170,chr14,825612,827330,-,1719,0,0,0,0,7,0,0,0,7
GENE.5171,chr14;chr14;chr14,828904;830359;830701,830174;830469;830773,-;-;-,1455,9119,9123,9131,9318,9725,8262,8643,6992,9453
GENE.5172,chr14,832335,836684,-,4350,7456,7456,7460,7516,7621,6761,7062,6761,7616
GENE.5173,chr14,838927,842664,-,3738,6476,6476,6526,6510,6538,5471,6170,5471,6538
GENE.5174,chr14,843711,844619,+,909,1420,1420,1424,1684,1478,1325,1421,1325,1478
GENE.5175,chr14,846508,849177,+,2670,11664,11664,11665,11764,11764,10682,11256,10682,11764
GENE.5176,chr14,849819,853349,-,3531,1374,1374,1388,1540,1435,1287,1433,1287,1435
GENE.5177,chr14;chr14;chr14,854094;854376;854729,854183;854610;855963,-;-;-,1560,0,0,22,0,7,2,2,2,7
GENE.5178,chr14;chr14,860011;860284,860123;863080,+;+,2910,0,0,0,0,9,2,0,2,9
GENE.5179,chr14;chr14;chr14;chr14,863623;863879;864221;864404,863712;864053;864312;864820,-;-;-;-,774,0,0,0,0,2,0,0,0,2
GENE.518,chr3,125992,130235,-,4244,0,0,0,0,7,0,0,0,6
GENE.5180,chr14;chr14,865346;866407,866173;866805,-;-,1227,0,0,0,0,5,0,0,0,5
GENE.5181,chr14;chr14;chr14;chr14,867802;867973;868455;868769,867845;868216;868548;868920,-;-;-;-,534,839,839,839,859,846,732,749,732,846
GENE.5182,chr14,871000,874761,+,3762,9106,9106,9171,9928,9966,7258,8882,7258,9948
GENE.5183,chr14,875173,875321,-,149,0,0,0,0,1,0,0,0,1
GENE.5184,chr14;chr14;chr14,875687;876080;876385,875929;876153;876385,-;-;-,318,0,0,0,0,2,0,0,0,2
GENE.5185,chr14;chr14;chr14;chr14;chr14;chr14,877441;879411;880484;880738;881152;881368,879281;880340;880572;880788;881208;881450,-;-;-;-;-;-,3051,938,938,939,952,959,840,899,840,959
GENE.5186,chr14;chr14;chr14;chr14;chr14;chr14,881957;882107;882629;882780;883023;883627,881965;882499;882694;882836;883318;883672,-;-;-;-;-;-,867,531,531,533,567,542,461,514,461,542
GENE.5187,chr14;chr14;chr14,884398;884655;884869,884463;884724;885074,+;+;+,342,7,7,7,7,10,6,7,6,10
GENE.5188,chr14;chr14;chr14;chr14,885211;886355;887596;887837,886023;887501;887656;887870,+;+;+;+,2055,3263,3263,3265,3292,3285,2998,3220,2998,3285
GENE.5189,chr14,887932,888120,-,189,0,0,0,0,0,0,0,0,0
GENE.519,chr3,132332,133502,-,1171,2742,2742,2742,3048,2823,2387,2652,2387,2823
GENE.5190,chr14,888838,889953,-,1116,1174,1174,1174,1180,1197,1074,1101,1074,1197
GENE.5191,chr14,891140,891622,-,483,402,402,402,402,421,369,394,369,421
GENE.5192,chr14;chr14;chr14,891991;892537;892917,892071;892604;893049,-;-;-,282,0,0,0,0,1,0,0,0,1
GENE.5193,chr14,893720,894862,-,1143,0,0,1,0,10,1,0,1,10
GENE.5194,chr14,896004,896939,-,936,2076,2076,2076,2106,2100,1958,2028,1958,2100
GENE.5195,chr14,897980,899044,-,1065,7624,7624,7624,7736,7852,7035,7390,7035,7852
GENE.5196,chr14,900386,905278,+,4893,0,0,6,0,27,2,401,2,27
GENE.5197,chr14;chr14;chr14;chr14,906620;906940;907304;908629,906754;907203;908173;908892,+;+;+;+,1533,1767,1767,1767,1775,1809,1512,1720,1512,1809
GENE.5198,chr14,910227,912152,+,1926,0,0,8,0,17,36,1,36,17
GENE.5199,chr14,913819,917391,+,3573,518,518,521,518,565,459,517,459,565
GENE.52,chrX,7031,10105,+,3075,0,1,5,0,9,0,9,0,9
GENE.520,chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3,135418;136370;137062;137187;137394;137634;137900;138206;139179,136273;136945;137115;137249;137504;137819;138058;138972;140660,+;+;+;+;+;+;+;+;+,4254,4819,5332,5295,5615,6791,5987,3618,5856,6618
GENE.5200,chr14,918429,919997,-,1569,0,0,0,0,7,0,0,0,7
GENE.5201,chr14,922931,924208,+,1278,242,242,242,242,248,237,246,237,248
GENE.5202,chr14,924964,926427,-,1464,4242,4242,4242,4278,4262,4004,4054,4004,4262
GENE.5203,chr14,929503,931281,+,1779,3896,3896,3896,3916,4168,2819,3531,2819,4168
GENE.5204,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,933059;933420;934317;934547;934722;934930;935047;935325,933278;934222;934382;934601;934795;934959;935106;935357,+;+;+;+;+;+;+;+,1341,897,897,898,910,938,808,863,801,932
GENE.5205,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,936168;936500;936789;937053;937260;937580;937805;938061;938332;938961;939409;939909;940571;940824;941058;941515,936405;936638;936915;937148;937385;937659;937965;938141;938849;939118;939713;940265;940674;940928;941218;941638,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,2880,9214,9214,9226,9332,9356,7845,8784,7845,9356
GENE.5206,chr14;chr14;chr14;chr14,942192;942410;942565;942764,942239;942452;942644;946990,+;+;+;+,4398,0,4,18,0,32,3,133,3,31
GENE.5207,chr14;chr14,947387;947575,947478;952348,-;-,4866,26456,26463,26563,29272,27831,24716,23882,20645,27577
GENE.5208,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,955865;956251;956672;956855;957067;957269;957536;957816;958029,955965;956539;956728;956926;957131;957374;957598;957879;958066,+;+;+;+;+;+;+;+;+,855,0,0,0,0,6,0,0,0,6
GENE.5209,chr14,959074,963750,-,4677,0,0,9,0,36,3,18,3,32
GENE.521,chr3,141556,145653,+,4098,0,0,3,0,10,0,6,0,10
GENE.5210,chr14;chr14;chr14,967563;970934;972209,970723;972076;972311,+;+;+,4407,50529,50529,50537,51389,51146,44894,48414,44891,51146
GENE.5211,chr14,972775,972860,-,86,0,0,0,0,0,0,0,0,0
GENE.5212,chr14,973147,973225,-,79,0,0,0,0,0,0,0,0,0
GENE.5213,chr14;chr14;chr14,973853;974292;975471,973882;975073;975543,-;-;-,885,669,669,670,671,684,633,627,633,684
GENE.5214,chr14,974006,974074,-,69,5,5,5,5,5,5,5,5,5
GENE.5215,chr14,975241,975336,-,96,19,19,19,25,19,17,17,17,19
GENE.5216,chr14;chr14;chr14,977908;978199;978630,977910;978510;979166,+;+;+,852,2164,2164,2164,2178,2170,2025,2074,2025,2170
GENE.5217,chr14,979464,979605,+,142,0,0,1,0,0,0,0,0,0
GENE.5218,chr14,979767,979836,+,70,0,0,0,0,0,0,0,0,0
GENE.5219,chr14,981588,981671,+,84,0,0,0,0,0,0,2,0,0
GENE.522,chr3;chr3;chr3,146372;146770;146988,146659;146871;147056,-;-;-,459,0,0,0,0,0,0,0,0,0
GENE.5220,chr14,981881,981998,+,118,0,0,0,0,0,0,0,0,0
GENE.5221,chr14,982154,982228,+,75,0,0,1,0,0,0,0,0,0
GENE.5222,chr14,982349,982520,+,172,0,0,0,0,1,0,0,0,1
GENE.5223,chr14,982892,983018,+,127,0,0,0,0,1,0,11,0,1
GENE.5224,chr14,983341,984561,-,1221,0,0,0,0,3,0,0,0,3
GENE.5225,chr14;chr14;chr14;chr14;chr14;chr14;chr14,985365;985584;985769;986117;986351;986597;987716,985439;985669;985973;986191;986446;986943;987755,-;-;-;-;-;-;-,924,0,0,0,0,3,0,0,0,3
GENE.5226,chr14,989220,992930,+,3711,11702,11702,11708,12086,12065,9882,10654,9882,12065
GENE.5227,chr14;chr14,993652;993993,993871;994300,+;+,528,0,0,0,0,1,0,39,0,1
GENE.5228,chr14,995161,1000506,-,5346,11972,11972,11978,12314,12147,10707,11208,10705,12146
GENE.5229,chr14;chr14;chr14;chr14,1006643;1007359;1007597;1007818,1007237;1007500;1007687;1008069,+;+;+;+,1080,0,0,2,0,14,1,0,1,14
GENE.523,chr3,148046,149305,-,1260,1990,1990,1993,2002,1997,1812,1728,1812,1997
GENE.5230,chr14,1009010,1011910,+,2901,27022,27026,27102,32250,27871,22369,25420,22365,27871
GENE.5231,chr14;chr14;chr14;chr14,1012696;1012895;1013072;1013983,1012765;1012969;1013750;1014265,-;-;-;-,1107,0,0,0,0,15,0,51,0,15
GENE.5232,chr14,1016133,1016618,-,486,96,96,96,96,98,89,90,89,98
GENE.5233,chr14,1018745,1019260,-,516,146,146,146,146,148,130,134,130,148
GENE.5234,chr14,1021652,1022857,-,1206,3222,3222,3223,3246,3363,2524,2923,2524,3363
GENE.5235,chr14,1023948,1025765,-,1818,0,0,0,0,13,0,0,0,13
GENE.5236,chr14;chr14;chr14,1026262;1026585;1027036,1026380;1026803;1027144,-;-;-,447,22,22,22,22,24,19,19,19,24
GENE.5237,chr14,1027966,1029948,-,1983,0,0,0,0,18,1,0,1,18
GENE.5238,chr14,1031065,1035360,-,4296,7410,7391,7411,7608,7599,6488,6957,6488,7597
GENE.5239,chr14,1036137,1039583,-,3447,6912,6912,6913,6918,7013,6513,6683,6513,7012
GENE.524,chr3;chr3;chr3,152168;152362;152553,152245;152454;156146,-;-;-,3765,0,0,13,0,8,0,14,0,8
GENE.5240,chr14;chr14,1043057;1043904,1043618;1049590,+;+,6249,6076,6076,6094,6102,6129,5391,6293,5391,6129
GENE.5241,chr14,1050050,1050316,-,267,0,0,0,0,1,0,0,0,1
GENE.5242,chr14,1051085,1054594,+,3510,13206,13206,13208,13502,13615,11210,12542,11210,13615
GENE.5243,chr14,1056162,1060124,+,3963,0,11,51,34,32,1,202,1,26
GENE.5244,chr14;chr14,1061805;1062365,1062181;1062392,+;+,405,0,0,0,0,1,0,0,0,1
GENE.5245,chr14;chr14;chr14;chr14;chr14;chr14;chr14,1064142;1067993;1068300;1068514;1068812;1069077;1069330,1067878;1068209;1068364;1068649;1068927;1069182;1069386,+;+;+;+;+;+;+,4434,3449,3449,3454,3475,3565,3162,3374,3162,3565
GENE.5246,chr14;chr14;chr14;chr14;chr14;chr14,1077357;1077603;1078728;1079010;1079255;1079553,1077484;1078536;1078830;1079148;1079362;1079721,-;-;-;-;-;-,1581,7383,7383,7383,7421,7409,6273,6619,6273,7409
GENE.5247,chr14;chr14;chr14;chr14;chr14;chr14,1077357;1077603;1078728;1079010;1079255;1079559,1077484;1078536;1078830;1079148;1079362;1079721,-;-;-;-;-;-,1575,7383,7383,7383,7421,7409,6273,6619,6273,7409
GENE.5248,chr14,1081773,1084208,+,2436,5156,5156,5156,5168,5301,4805,4999,4805,5301
GENE.5249,chr14,1085603,1087039,+,1437,980,980,980,982,994,834,943,834,994
GENE.525,chr3,159353,161704,-,2352,14530,14530,14530,14564,14645,12575,13757,12575,14645
GENE.5250,chr14,1087436,1087627,-,192,0,0,0,0,0,0,0,0,0
GENE.5251,chr14,1088362,1089102,-,741,1066,1066,1066,1066,1067,1010,1020,1010,1067
GENE.5252,chr14,1092936,1093781,+,846,0,0,0,0,6,0,10,0,6
GENE.5253,chr14;chr14;chr14;chr14;chr14;chr14;chr14,1095686;1096386;1096873;1097091;1097294;1097479;1097660,1096195;1096730;1097000;1097140;1097368;1097543;1097731,+;+;+;+;+;+;+,1245,3423,3423,3424,3475,3438,3194,3288,3194,3438
GENE.5254,chr14,1098038,1099951,-,1914,0,0,3,0,21,2,0,1,20
GENE.5255,chr14,1101958,1104387,+,2430,6836,6836,6841,6930,6884,5790,6438,5790,6884
GENE.5256,chr14;chr14,1105200;1106403,1106221;1106514,-;-,1134,636,636,636,636,648,581,596,581,648
GENE.5257,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1108430;1108689;1108870;1109149;1114222;1114491;1114678;1114968;1115323,1108585;1108741;1108985;1114076;1114389;1114552;1114769;1115217;1115470,-;-;-;-;-;-;-;-;-,5973,33096,33120,33124,36348,35954,29044,30920,28984,35908
GENE.5258,chr14;chr14;chr14;chr14;chr14,1118591;1118770;1119082;1125718;1125996,1118666;1118896;1125508;1125852;1126292,+;+;+;+;+,7062,27970,27970,27982,28342,28379,24110,26701,24110,28377
GENE.5259,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1127042;1127391;1127722;1127888;1128135;1128415;1128613;1128891,1127122;1127573;1127772;1128034;1128272;1128479;1128721;1129031,+;+;+;+;+;+;+;+,915,199,199,199,206,202,189,191,189,202
GENE.526,chr3,162778,167103,-,4326,3166,3166,3167,3170,3265,2743,3050,2743,3265
GENE.5260,chr14,1129470,1130771,-,1302,814,814,818,816,899,651,801,649,855
GENE.5261,chr14;chr14;chr14,1133067;1134014;1134209,1133891;1134100;1134400,+;+;+,1104,1282,1282,1282,1460,1297,1070,1190,1070,1297
GENE.5262,chr14;chr14;chr14,1133067;1134014;1134206,1133891;1134100;1134400,+;+;+,1107,1282,1282,1282,1460,1297,1070,1190,1070,1297
GENE.5263,chr14,1134854,1139191,-,4338,4548,4548,4553,4632,4621,4073,4093,4040,4612
GENE.5264,chr14,1140579,1141292,-,714,744,744,744,750,764,605,727,605,764
GENE.5265,chr14,1142154,1143791,+,1638,2098,2098,2099,2102,2120,2029,2067,2029,2120
GENE.5266,chr14,1144518,1148078,-,3561,0,0,5,0,15,0,1,0,15
GENE.5267,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1150475;1150667;1150839;1151053;1151275;1151428;1151647;1151867;1152036;1152161;1152359;1152523;1152741;1152997;1153144;1153333,1150548;1150720;1150941;1151114;1151340;1151536;1151715;1151952;1152051;1152199;1152450;1152623;1152873;1153013;1153183;1153387,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,1116,0,0,0,0,5,0,0,0,5
GENE.5268,chr14,1155355,1163694,+,8340,56690,56688,56731,57540,57756,49358,53314,48808,57557
GENE.5269,chr14,1164332,1166566,+,2235,0,0,0,0,9,1,0,1,9
GENE.527,chr3;chr3;chr3;chr3;chr3,169571;169789;173131;173417;174223,169572;173017;173231;173495;174300,+;+;+;+;+,3489,12325,12325,12325,12376,12470,11424,11829,11424,12470
GENE.5270,chr14,1167144,1167803,+,660,0,0,0,0,2,1,0,1,2
GENE.5271,chr14,1168236,1169336,-,1101,626,626,626,634,663,526,580,526,663
GENE.5272,chr14;chr14;chr14,1170829;1174753;1175228,1174559;1175068;1175293,+;+;+,4113,422,423,422,422,506,383,495,383,506
GENE.5273,chr14,1176770,1181092,+,4323,364,364,383,374,383,331,435,331,383
GENE.5274,chr14;chr14;chr14,1181664;1181819;1182284,1181720;1182052;1182982,-;-;-,990,2048,2048,2048,2090,2077,1804,1938,1804,2077
GENE.5275,chr14;chr14;chr14;chr14;chr14,1184910;1186181;1186486;1186712;1186940,1185475;1186331;1186560;1186776;1187042,+;+;+;+;+,960,4749,4751,4752,4814,4766,4581,4599,4581,4766
GENE.5276,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1188349;1188726;1189344;1189539;1189886;1190748;1191018;1191386,1188591;1189157;1189417;1189659;1190569;1190810;1191203;1191466,+;+;+;+;+;+;+;+,1884,2498,2498,2499,2536,2516,2299,2382,2299,2516
GENE.5277,chr14,1191946,1199919,-,7974,0,0,9,0,41,1,41,1,39
GENE.5278,chr14,1201748,1204339,+,2592,5106,5106,5109,5204,5143,4673,4896,4597,5139
GENE.5279,chr14,1205088,1206416,+,1329,5172,5172,5171,5200,5379,4469,4826,4469,5379
GENE.528,chr3;chr3,175022;175799,175482;175799,-;-,462,111,111,111,112,112,96,100,96,112
GENE.5280,chr14,1207398,1210028,+,2631,2738,2738,2739,2760,2760,2516,2626,2516,2760
GENE.5281,chr14;chr14;chr14,1211012;1211247;1211386,1211105;1211294;1212776,+;+;+,1533,2017,2017,2018,2029,2066,1916,1969,1916,2066
GENE.5282,chr14,1214935,1215732,+,798,864,864,864,864,871,807,836,807,871
GENE.5283,chr14,1216653,1217171,-,519,4,4,4,4,8,4,4,4,8
GENE.5284,chr14;chr14,1218105;1218421,1218299;1218999,-;-,774,0,0,0,0,2,2,0,2,2
GENE.5285,chr14,1221775,1222818,+,1044,1472,1472,1472,1474,1480,1447,1456,1447,1480
GENE.5286,chr14,1224340,1228017,-,3678,2328,2335,2338,2348,2374,2017,2292,2017,2370
GENE.5287,chr14;chr14,1231036;1233737,1233432;1233841,+;+,2502,0,0,7,0,12,5,127,5,12
GENE.5288,chr14;chr14,1233977;1234408,1234231;1237125,-;-,2973,684,688,701,704,732,600,714,600,732
GENE.5289,chr14,1238851,1241595,-,2745,23920,23966,23929,24216,24338,21176,22462,18689,24246
GENE.529,chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3,178420;179819;180035;180216;180436;180698;180898;181089,179727;179892;180075;180331;180563;180778;180961;181127,+;+;+;+;+;+;+;+,1851,1090,1090,1090,1096,1120,983,1036,983,1120
GENE.5290,chr14,1244018,1245406,+,1389,2042,2042,2042,2078,2087,1928,1996,1928,2087
GENE.5291,chr14;chr14;chr14,1247030;1247355;1247641,1247152;1247419;1247950,+;+;+,498,21,21,21,21,22,18,21,18,22
GENE.5292,chr14;chr14;chr14,1249328;1251780;1252041,1251674;1251930;1252167,+;+;+,2625,0,0,0,0,9,1,0,1,9
GENE.5293,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1253540;1255061;1255241;1255426;1255612;1255895;1256112;1256315;1256521;1256675,1254847;1255152;1255314;1255491;1255767;1255956;1256204;1256383;1256595;1256878,+;+;+;+;+;+;+;+;+;+,2199,7050,7050,7052,7110,7291,6504,6736,6504,7291
GENE.5294,chr14,1257643,1258971,-,1329,7726,7726,7728,8316,8251,6510,7336,6510,8251
GENE.5295,chr14;chr14;chr14;chr14;chr14;chr14;chr14,1260908;1261176;1261361;1261654;1262105;1262335;1262758,1260944;1261246;1261495;1261849;1262207;1262593;1262826,+;+;+;+;+;+;+,870,2117,2117,2115,2191,2193,1653,2015,1653,2193
GENE.5296,chr14;chr14,1263826;1266852,1266678;1269011,+;+,5013,4550,4550,4550,4594,4670,3921,4340,3921,4670
GENE.5297,chr14;chr14;chr14,1269368;1269740;1272100,1269534;1271924;1274667,-;-;-,4920,14322,14322,14370,14378,14632,12312,13265,12246,14449
GENE.5298,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,1275899;1276085;1276281;1276944;1277280;1277491;1278457;1280003;1280235;1280441;1280685;1280916;1281121;1281543;1281707;1281874;1282220;1282623,1275961;1276126;1276674;1277179;1277372;1278347;1279877;1280137;1280297;1280575;1280804;1280986;1281348;1281610;1281786;1282123;1282455;1282645,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,4515,8698,8698,8701,8791,8954,7139,8186,7139,8954
GENE.5299,chr14;chr14,1283570;1284829,1284669;1285063,+;+,1335,3872,3872,3872,3880,3962,3675,3761,3675,3962
GENE.53,chrX,10108,11835,+,1728,5072,5072,5074,5110,5224,4571,4777,4571,5224
GENE.530,chr3,182731,189411,+,6681,0,0,0,0,35,0,19,0,35
GENE.5300,chr14,1285667,1289254,-,3588,1460,1460,1475,1472,1493,1288,1391,1288,1493
GENE.5301,chr14;chr14;chr14,1290468;1291062;1291361,1290889;1291215;1291459,-;-;-,675,0,0,1,0,3,0,0,0,3
GENE.5302,chr14,1292885,1295086,-,2202,714,714,716,714,740,628,654,628,740
GENE.5303,chr14;chr14,1296173;1296468,1296238;1297211,-;-,810,860,860,863,862,870,849,842,849,870
GENE.5304,chr14;chr14,1298639;1298921,1298749;1298977,-;-,168,0,0,0,0,1,0,0,0,1
GENE.5305,chr14;chr14;chr14;chr14,1299894;1300280;1303237;1303496,1300131;1303087;1303331;1303726,+;+;+;+,3372,11058,11058,11061,11152,11621,9258,10521,9258,11613
GENE.5306,chr14,1304028,1307831,-,3804,9168,9168,9168,9204,9232,8319,8810,8319,9232
GENE.5307,chr14;chr14;chr14;chr14,1310041;1310456;1310660;1311730,1310237;1310537;1311562;1311834,+;+;+;+,1287,188,188,189,190,191,168,189,168,191
GENE.5308,chr14,1312304,1329577,-,17274,0,0,26,2,122,7,482,7,99
GENE.5309,chr14;chr14;chr14;chr14,1332363;1332533;1332729;1333116,1332404;1332604;1332847;1337301,-;-;-;-,4419,0,0,5,0,33,3,0,3,33
GENE.531,chr3,190180,190719,+,540,794,794,794,800,799,581,732,581,799
GENE.5310,chr14;chr14;chr14,1341689;1341897;1342200,1341757;1342043;1342289,+;+;+,306,0,0,0,0,1,0,0,0,1
GENE.5311,chr14;chr14,1342484;1343017,1342724;1348994,-;-,6219,0,0,4,0,51,4,23,4,51
GENE.5312,chr14,1350313,1358379,-,8067,30090,30092,30111,30742,30712,25775,28488,25775,30712
GENE.5313,chr14,1360002,1364558,+,4557,15452,15452,15455,15844,15769,12818,14513,12818,15769
GENE.5314,chr14;chr14;chr14;chr14;chr14;chr14,1364749;1364900;1365087;1365346;1365714;1365937,1364774;1364988;1365233;1365580;1365813;1366113,-;-;-;-;-;-,774,0,0,0,0,11,0,0,0,11
GENE.5315,chr14,1366979,1368202,+,1224,0,1,1,0,7,0,0,0,7
GENE.5316,chr14;chr14,1368815;1369718,1369185;1369796,-;-,450,443,443,443,453,446,382,404,382,446
GENE.5317,chr14,1372903,1374597,+,1695,568,568,568,568,584,466,522,466,584
GENE.5318,chr14;chr14;chr14;chr14,1375624;1376358;1376612;1376788,1376222;1376528;1376656;1376830,-;-;-;-,858,5386,5386,5387,5524,5442,4156,4881,4156,5442
GENE.5319,chr14,1378348,1402665,-,24318,145066,144934,145188,146032,148814,121190,134544,120412,148790
GENE.532,chr3,191245,192591,-,1347,2852,2852,2852,2958,2929,2515,2761,2515,2929
GENE.5320,chr14,1404312,1406198,+,1887,0,0,4,0,17,1,51,1,15
GENE.5321,chr14,1407258,1407746,-,489,0,0,0,0,4,0,0,0,4
GENE.5322,chr14,1410139,1410897,+,759,0,0,0,0,8,0,0,0,8
GENE.5323,chr14;chr14;chr14;chr14,1411737;1412426;1412693;1413019,1412276;1412555;1412928;1413096,+;+;+;+,984,819,819,819,823,825,724,765,724,825
GENE.5324,chr14,1414023,1415315,+,1293,1564,1564,1564,1566,1593,1440,1508,1440,1593
