Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.528262,chr14;chr14;chr14;chr14;chr14;chr14;chr14,35591758;35595941;35596685;35649876;35735933;35739607;35742641,35592116;35595988;35596817;35649983;35736081;35739802;35743497,+;+;+;+;+;+;+,1850,50,49,47,47,33,3,11,3,33
GENE.528265,chr14;chr14;chr14;chr14;chr14;chr14;chr14,35761574;35777200;35778120;35779946;35782087;35783567;35786455,35761758;35777294;35778201;35780101;35782265;35783661;35786682,+;+;+;+;+;+;+,1020,22,22,22,24,18,3,6,3,18
GENE.528292,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,39501123;39508235;39509936;39511990;39514367;39516571;39517856;39524347;39530969;39532528;39534117;39536377;39543619;39545139;39554966;39556133;39560681;39561745;39562391;39572236,39502532;39508300;39510091;39512076;39514528;39516642;39517933;39524500;39531075;39532617;39534197;39536500;39543734;39545297;39555110;39556212;39560917;39561831;39562448;39572437,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,3671,1139,1135,1125,1068,793,79,303,79,793
GENE.528299,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,39734476;39746138;39748541;39748653;39762475;39763204;39764129;39769068;39771333;39772682;39773495;39777653;39782544;39783943;39784887;39787148;39788413;39790132;39796068;39815108,39734625;39746269;39748562;39748741;39762585;39763275;39764233;39769190;39771453;39772728;39773585;39777791;39782645;39784003;39784922;39787215;39788495;39790260;39796226;39815230,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,1963,2357,2271,2205,2233,1241,88,456,88,1241
GENE.528310,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,45431416;45464949;45468566;45473264;45475211;45478116;45481178;45494986;45496502;45497379;45501426;45512889;45513838;45515748;45521639;45523634;45535781;45537627;45540915;45542499,45433670;45465105;45468700;45473569;45475470;45478348;45481278;45495075;45496677;45497532;45501579;45512994;45514073;45515906;45521765;45523752;45535970;45537846;45541001;45543634,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,6401,1511,1502,1445,1304,915,82,357,82,915
GENE.528320,chr14;chr14;chr14;chr14;chr14;chr14,47308828;47314969;47324227;47342636;47343248;47351247,47311222;47315074;47324357;47342794;47343403;47351424,-;-;-;-;-;-,3125,1273,1262,1249,1262,908,103,386,103,908
GENE.52834,chr3;chr3;chr3;chr3,101400817;101401615;101404662;101405326,101401336;101401751;101404772;101405527,-;-;-;-,970,123,123,119,124,100,15,27,15,100
GENE.528348,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,50796720;50798980;50801283;50805665;50807750;50808850;50811704;50825746;50862419,50796899;50799150;50801339;50805747;50807950;50808940;50811776;50825867;50862642,-;-;-;-;-;-;-;-;-,1202,182,182,183,178,118,12,61,12,118
GENE.528349,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,50906731;50907080;50909450;50910447;50910657;50911759;50912797;50914132;50915492,50906791;50907159;50909534;50910488;50910754;50911912;50912839;50914199;50917318,-;-;-;-;-;-;-;-;-,2458,130,131,121,144,86,7,29,7,86
GENE.528350,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,50906731;50907080;50909450;50910447;50910657;50911759;50912797;50914132;50915492;50923234;50929383;50930770;50933301;50935369;50941795;50942846;50942977;50949079;50952296;50952822;50971518;50998660,50906791;50907159;50909534;50910488;50910754;50911912;50912839;50914199;50915550;50923312;50929499;50930851;50933363;50935500;50941867;50942888;50943024;50949134;50952360;50952912;50971575;50998893,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,1831,41,40,35,42,19,0,8,0,19
GENE.528355,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,51186481;51192671;51196241;51197641;51202234;51204858;51206026;51208300;51210134;51210961;51214710;51219236;51221281;51221463;51226575;51228508;51230544;51233025;51233498;51237106;51237570;51238050;51239019;51239667;51243667;51245483;51259430;51273455;51288592;51297182;51297724,51190390;51192784;51196441;51197701;51202335;51205004;51206205;51208446;51210247;51211083;51214823;51219451;51221350;51221585;51227077;51228629;51230682;51233114;51233608;51237280;51237710;51238186;51239186;51239813;51243857;51245522;51259599;51273536;51288795;51297235;51297839,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,8212,2733,2704,2669,2508,1758,172,742,172,1758
GENE.528357,chr14;chr14;chr14;chr14;chr14;chr14,51382543;51383351;51383680;51387259;51387674;51390687,51382689;51383452;51383823;51387341;51387785;51390818,-;-;-;-;-;-,720,57,57,57,51,30,4,21,4,30
GENE.528371,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,53108605;53112872;53113093;53118957;53119787;53124635;53124842;53128011;53130519;53133093;53138348;53138513;53145152;53149043;53150506;53162086,53110348;53113005;53113179;53119026;53120033;53124727;53124868;53128022;53130565;53133213;53138421;53138589;53145190;53149126;53150625;53162419,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,3310,1140,1133,1102,1019,687,46,280,46,687
GENE.528378,chr14;chr14;chr14;chr14,54866612;54868242;54884566;54886710,54866694;54868297;54884669;54886934,+;+;+;+,468,38,37,36,34,12,0,16,0,12
GENE.528382,chr14;chr14,55034330;55168780,55034830;55170589,+;+,2311,340,339,333,305,221,18,84,17,221
GENE.528387,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,55405656;55411050;55422279;55423752;55424310;55429216;55429456;55429670;55433193;55433998;55448258;55451441;55453864;55457931,55408408;55411188;55422412;55423922;55424353;55429269;55429571;55429890;55433324;55434112;55448414;55451578;55454105;55458118,-;-;-;-;-;-;-;-;-;-;-;-;-;-,4604,778,775,762,715,540,55,228,55,540
GENE.52839,chr3;chr3;chr3,101422321;101427853;101430360,101422458;101427963;101430691,+;+;+,581,51,51,51,49,41,6,18,6,41
GENE.528395,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,56110993;56113691;56114743;56115520;56116494;56117046;56117287;56118608;56119568;56119735;56120277;56122760;56125264;56126384;56128240;56133959;56137447;56138284;56138503;56139348;56139647;56142553;56145070;56146283;56150817,56111161;56113725;56114833;56115588;56116531;56117136;56117355;56118645;56119658;56119803;56120314;56122850;56125332;56126421;56128330;56134048;56137527;56138373;56138595;56139419;56139730;56142636;56145162;56146403;56151302,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,2381,612,600,583,582,417,46,188,46,417
GENE.528404,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,57046511;57051719;57052479;57072288;57075824;57078963;57082662;57083901;57085312;57092100;57099713;57101617;57103226;57113961,57046792;57051750;57052630;57072401;57076003;57079003;57082745;57084015;57085481;57092248;57099889;57101670;57103316;57116232,+;+;+;+;+;+;+;+;+;+;+;+;+;+,3913,528,522,523,529,341,29,136,29,341
GENE.528409,chr14;chr14,57735606;57740962,57736106;57742175,+;+,1715,90,89,89,102,75,7,33,7,75
GENE.52841,chr3,101443804,101444377,+,574,11,11,11,11,11,3,7,3,11
GENE.528412,chr14;chr14;chr14,57857271;57863470;57876097,57857423;57863593;57879466,+;+;+,3647,120,120,120,106,74,7,36,7,74
GENE.528419,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,58030640;58033193;58036506;58038612;58046144;58047157;58047932;58055934;58060657;58062453,58031094;58033282;58036698;58038733;58046232;58047257;58048151;58056231;58060842;58063615,-;-;-;-;-;-;-;-;-;-,2917,67,67,65,61,45,5,24,5,45
GENE.528422,chr14;chr14;chr14;chr14;chr14,58582866;58598230;58599808;58604708;58618793,58583225;58598439;58600059;58606132;58618847,-;-;-;-;-,2302,550,548,545,504,421,41,160,41,421
GENE.528432,chr14;chr14;chr14;chr14,58862644;58863016;58874044;58875247,58862811;58863059;58874186;58875419,+;+;+;+,528,23,23,23,21,17,1,6,1,17
GENE.528436,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,58909424;58910672;58915058;58917297;58920068;58923420;58924477;58925191;58926561;58927704;58932553;58934453;58937331;58938917;58941325;58943841;58949231;58953725;58954605,58909598;58910893;58915211;58917464;58920191;58923528;58924697;58925263;58926788;58927878;58932747;58934640;58937441;58938997;58941515;58943959;58949430;58953884;58955081,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,3371,825,818,793,746,495,36,223,36,495
GENE.528448,chr14;chr14;chr14;chr14;chr14;chr14,60585047;60587914;60590936;60592355;60600374;60600688,60585410;60588017;60591969;60592541;60600503;60601532,+;+;+;+;+;+,2664,163,161,163,157,111,17,47,17,111
GENE.528458,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,61654287;61909829;61912410;61915882;61917560;61919944;61923894;61924224;61952220;61995793;61997125;62014461;62016403,61654386;61909979;61912444;61915970;61917689;61920071;61924037;61924397;61952374;61995931;61997313;62014604;62017698,+;+;+;+;+;+;+;+;+;+;+;+;+,2874,636,631,617,560,394,30,221,30,394
GENE.528461,chr14;chr14;chr14,62010080;62014461;62016403,62011392;62014604;62017698,+;+;+,2753,209,209,205,206,159,12,81,12,159
GENE.528485,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,64542333;64545184;64547174;64548161;64554137;64554389;64556292;64557584;64560067;64564667;64565465;64568650;64574209;64580059;64586145;64587645;64588730;64589004;64591797;64593045;64593316;64595170;64596500;64596766;64598983;64600787;64604505;64606659;64608059;64608660;64610490;64612786;64619282;64625343;64626030;64628790;64630120;64632003;64633951;64634213;64635595;64636946;64641662;64644076;64653142;64655268;64656789;64669519;64675476;64676146;64676660;64678679;64679529;64680912;64682966;64685116;64685926;64687155;64688294;64689907;64691179;64691714;64692037,64542818;64545324;64547356;64548298;64554205;64554574;64556414;64557766;64560198;64564864;64565539;64568760;64574325;64580289;64586327;64587779;64588851;64589145;64591928;64593197;64593525;64595271;64596619;64596966;64599156;64600918;64604701;64606791;64608241;64608806;64610666;64612941;64619434;64625513;64626160;64628994;64630299;64632128;64634105;64634357;64635689;64637180;64641856;64644201;64653297;64655426;64656955;64669681;64675663;64676296;64676842;64678816;64679723;64681188;64683105;64685230;64686128;64687355;64688422;64690098;64691265;64691763;64693167,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,11114,9565,9501,9396,8908,6450,683,2879,683,6450
GENE.5285,chr1,6404029,6404496,+,468,16,16,16,16,16,5,9,5,16
GENE.528503,chr14,64991471,64993875,+,2405,208,209,203,204,136,14,54,13,136
GENE.528509,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,65197360;65197517;65197756;65198079;65198813;65199145;65199521;65203571;65205460;65207754;65209700,65197406;65197667;65197887;65198524;65198899;65199178;65199619;65204093;65205573;65209173;65211060,+;+;+;+;+;+;+;+;+;+;+,4414,1,2,1,1,1,0,0,0,1
GENE.52852,chr3,101521629,101523525,+,1897,0,4,0,0,0,0,0,0,0
GENE.528533,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,67289963;67291192;67346657;67382720;67389383;67390911;67431908;67490350;67525366;67555700;67567573;67576857;67578578;67579735;67588973;67610079;67626132;67631879;67635650;67646295;67647521,67290061;67291284;67346751;67382786;67389655;67391009;67432042;67490392;67525503;67555792;67567628;67576976;67578636;67579888;67589094;67610166;67626205;67631943;67635753;67646391;67648525,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,3079,1241,1233,1192,1230,837,82,399,82,837
GENE.528535,chr14;chr14;chr14;chr14;chr14,67656110;67663988;67664853;67665692;67666244,67656286;67664074;67665037;67665847;67667270,+;+;+;+;+,1632,265,265,260,222,167,26,80,26,167
GENE.528548,chr14;chr14;chr14;chr14;chr14;chr14;chr14,68117867;68120154;68123133;68126448;68129194;68129746;68141092,68118198;68120215;68123306;68126639;68129252;68129907;68141602,-;-;-;-;-;-;-,1492,70,69,69,83,52,8,23,8,52
GENE.528587,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,71194854;71199256;71200474;71201103;71202678;71204962;71206759;71209068;71215546;71216650;71227719;71267384;71275483,71197581;71200059;71200515;71201215;71202746;71205115;71206881;71209308;71215721;71216798;71227899;71267797;71275888,-;-;-;-;-;-;-;-;-;-;-;-;-,5600,1491,1489,1461,1422,1060,90,401,90,1060
GENE.528605,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,73086004;73086611;73096332;73140948;73159784;73181131;73190341;73198515;73219972;73238441;73360765,73086075;73086692;73096444;73141076;73159921;73181209;73190436;73198642;73220079;73238601;73360809,-;-;-;-;-;-;-;-;-;-;-,1151,279,278,277,251,174,20,71,20,174
GENE.528608,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,73393040;73404679;73406510;73406960;73408453;73409702;73412596;73413850;73418506;73420869;73421094;73422231;73423094;73425320,73393251;73404778;73406610;73407085;73408532;73409804;73412735;73413899;73418585;73420970;73421191;73422404;73423208;73426357,+;+;+;+;+;+;+;+;+;+;+;+;+;+,2519,1945,1938,1844,1830,1191,96,543,96,1191
GENE.528609,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,73393040;73404679;73406510;73406928;73412592;73422231;73423094;73425320,73393251;73404778;73406610;73407085;73412735;73422404;73423208;73426357,+;+;+;+;+;+;+;+,2042,1610,1598,1496,1456,925,82,452,82,925
GENE.528610,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,73436159;73440788;73441487;73442259;73444635;73444845;73445569;73448497;73453600,73437822;73440901;73441667;73442429;73444752;73444942;73445677;73448603;73453664,-;-;-;-;-;-;-;-;-,2627,152,153,152,156,120,4,42,4,120
GENE.528614,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,73538335;73543027;73544077;73554709;73555078;73563623;73566088;73566375;73569900;73572567;73572904;73574534;73576050;73577539;73578236;73578860;73580994;73586421,73538455;73543076;73544244;73554869;73555182;73563808;73566141;73566458;73570186;73572789;73572993;73574607;73576200;73577863;73578510;73578958;73581041;73588076,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,4157,819,814,787,778,565,69,254,69,565
GENE.528631,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,73741918;73749067;73753818;73759442;73763919;73789838;73822334;73833605,73744001;73749213;73754022;73759582;73763993;73789912;73822474;73833689,-;-;-;-;-;-;-;-,2953,1114,1100,1079,1070,748,70,327,70,748
GENE.528641,chr14;chr14;chr14;chr14;chr14;chr14;chr14,74111578;74121550;74128690;74138245;74153962;74156078;74162605,74111745;74121588;74128745;74138300;74154088;74156218;74170431,+;+;+;+;+;+;+,8414,758,769,732,689,519,56,225,56,519
GENE.528664,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,75130602;75131539;75134022;75134168;75136352;75136650;75137465;75138111;75139534;75139780;75140737;75142402;75142844;75143286;75149999;75152303;75158744;75179636,75130777;75131628;75134080;75134297;75136477;75136829;75137574;75138186;75139655;75139921;75140814;75142649;75143024;75143455;75150236;75152363;75159031;75179807,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,2647,341,339,331,309,229,20,88,20,229
GENE.528672,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,75348594;75349294;75355798;75355980;75357771;75359537;75360051;75361015;75365072;75366626;75366992;75367769,75348719;75349327;75355850;75356052;75357870;75359689;75360127;75361112;75365202;75366699;75367075;75367936,+;+;+;+;+;+;+;+;+;+;+;+,1171,180,171,169,177,116,15,65,15,116
GENE.528697,chr14;chr14;chr14;chr14;chr14,76429404;76431931;76437469;76437898;76446885,76429830;76432038;76437598;76438061;76448092,-;-;-;-;-,2037,0,0,0,0,0,0,0,0,0
GENE.528711,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,77292727;77294634;77297546;77302550;77304218;77311163;77318708;77319559,77293077;77294762;77297718;77302657;77304314;77311244;77318793;77319753,+;+;+;+;+;+;+;+,1221,62,61,59,56,38,3,21,3,38
GENE.528716,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,77648102;77679792;77685144;77685841;77686349;77691767;77697931;77699795;77702967;77705037;77705755;77705946;77706818;77708690;77709246;77710692;77712283;77712952;77714690;77715110;77715634;77718132;77719648;77722869,77648237;77679851;77685306;77685920;77686430;77691804;77698073;77699843;77703075;77705110;77705835;77706069;77706951;77708812;77709399;77710798;77712369;77713017;77714852;77715215;77715801;77718241;77719719;77725838,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,5399,13,11,11,11,11,3,6,3,11
GENE.528732,chr14;chr14,79210932;79220067,79211664;79220227,-;-,894,148,147,143,143,105,14,43,14,105
GENE.528735,chr14;chr14;chr14,80663868;80671945;80677594,80669631;80672078;80677868,-;-;-,6173,2077,2057,2043,2011,1478,140,564,140,1478
GENE.52874,chr3;chr3,101882548;101883518,101882819;101883715,+;+,470,27,27,27,23,15,1,6,1,15
GENE.528740,chr14;chr14,81687562;81687983,81687869;81688800,+;+,1126,20,20,20,20,20,2,5,2,20
GENE.528755,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,88932122;88935260;88935843;88936266;88938588;88940009;88945264;88951420;88952126;88962757;88963547;88967127;88967625;88970769;88971648;88974267;88983436;89013873;89016582,88934609;88935420;88936077;88936394;88938809;88940146;88946696;88951504;88952186;88962836;88963634;88967215;88967712;88970839;88971715;88974364;88983605;89013995;89016963,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,6209,1317,1311,1291,1220,887,103,395,103,887
GENE.528761,chr14;chr14;chr14;chr14;chr14;chr14;chr14,89081174;89082486;89083070;89084572;89084994;89087098;89087457,89082198;89082586;89083223;89084675;89085156;89087270;89087763,-;-;-;-;-;-;-,2027,696,696,684,671,540,42,192,42,540
GENE.528768,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,89290918;89305796;89307209;89307381;89310150;89319315;89323534;89327566;89336403;89337893;89338674;89341370;89343638,89291165;89305916;89307272;89307540;89310194;89319400;89323621;89327676;89336542;89338067;89338796;89341453;89344335,+;+;+;+;+;+;+;+;+;+;+;+;+,2143,390,388,380,372,272,29,134,29,272
GENE.528773,chr14,89802561,89804712,-,2152,24,38,25,18,18,2,7,2,18
GENE.528775,chr14;chr14;chr14,89878278;89952913;90085372,89878834;89953015;90085494,-;-;-,783,2,2,2,2,1,0,1,0,1
GENE.528790,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,90744398;90745406;90752698;90754561;90756565;90759041;90764604;90767583;90769064;90770279;90778738;90798185,90744805;90745477;90752836;90755489;90756951;90759216;90764724;90767716;90769469;90770726;90778887;90798481,-;-;-;-;-;-;-;-;-;-;-;-,3667,119,119,118,101,76,3,37,3,76
GENE.528798,chr14;chr14;chr14;chr14;chr14,91580979;91623983;91626610;91633569;91636347,91581338;91624034;91626741;91633722;91636545,+;+;+;+;+,897,609,602,592,620,462,48,219,48,462
GENE.5288,chr1;chr1;chr1,6473107;6479667;6479836,6473342;6479762;6479963,-;-;-,460,76,78,75,80,67,15,32,15,67
GENE.528809,chr14;chr14;chr14;chr14;chr14;chr14,91737667;91744266;91745582;91747801;91749673;91751739,91739997;91744555;91745650;91747869;91749861;91752006,-;-;-;-;-;-,3216,50,50,48,50,44,2,11,2,44
GENE.528813,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,91928393;91929079;91931594;91932605;91937181;91939377;91939583;91942194;91942752;91943253;91947920;91951976;91957091;91975850,91928583;91929221;91931763;91932760;91937339;91939479;91939714;91942310;91942868;91943330;91948537;91952074;91957146;91976048,-;-;-;-;-;-;-;-;-;-;-;-;-;-,2338,522,519,505,467,325,27,101,27,325
GENE.528821,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,92246267;92251506;92253857;92258711;92264129;92264643;92265333;92266625;92268598;92278656;92280047;92302715,92249554;92251705;92253971;92258902;92264245;92264743;92265408;92266716;92268765;92278889;92280169;92302849,-;-;-;-;-;-;-;-;-;-;-;-,4841,1819,1809,1786,1764,1303,121,534,121,1303
GENE.528823,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,92246267;92251506;92253857;92264129;92264643;92265333;92266625;92268598;92278656;92280047;92302715,92249554;92251705;92253971;92264245;92264743;92265408;92266716;92268765;92278889;92280169;92302849,-;-;-;-;-;-;-;-;-;-;-,4649,1782,1765,1738,1717,1257,116,513,116,1257
GENE.528833,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,92537106;92547309;92548644;92549470;92555074;92559596;92560090;92562437;92563018;92572873,92537397;92547405;92548810;92549602;92555161;92559662;92560175;92562481;92563182;92572965,-;-;-;-;-;-;-;-;-;-,1233,1768,1794,1717,1844,1051,115,507,115,1051
GENE.528834,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,92537279;92545759;92547309;92548644;92549470;92555074;92559596;92560090;92562437;92563018;92572873,92537397;92545812;92547405;92548810;92549602;92555161;92559662;92560194;92562481;92563182;92572965,-;-;-;-;-;-;-;-;-;-;-,1133,1800,1825,1747,1887,1084,125,524,125,1084
GENE.528839,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,92537279;92547309;92548644;92549470;92549761;92555074;92559596;92562437;92563018;92572873,92537397;92547405;92548810;92549602;92549847;92555161;92559662;92562481;92563182;92572965,-;-;-;-;-;-;-;-;-;-,1061,1758,1770,1690,1829,1037,112,494,112,1037
GENE.528847,chr14;chr14;chr14;chr14;chr14;chr14;chr14,92537279;92547309;92548644;92549470;92555074;92562437;92572873,92537397;92547405;92548810;92549602;92555161;92562481;92572965,-;-;-;-;-;-;-,742,1592,1573,1480,1613,892,89,392,89,892
GENE.52885,chr3,104204477,104204855,+,379,0,1,0,0,0,0,0,0,0
GENE.528854,chr14;chr14;chr14;chr14;chr14;chr14;chr14,92537279;92547309;92548644;92549470;92555074;92563018;92572873,92537397;92547405;92548810;92549602;92555161;92563182;92572965,-;-;-;-;-;-;-,862,1625,1637,1546,1678,960,100,429,100,960
GENE.528862,chr14,92914813,92915625,-,813,108,101,97,104,64,9,33,9,64
GENE.528863,chr14,92915636,92916506,-,871,95,95,93,105,61,10,33,10,61
GENE.528880,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,93676162;93676994;93678378;93681275;93681522;93684873;93685558;93686595;93688659;93693289,93676303;93677054;93678473;93681328;93681627;93685081;93685707;93686757;93688720;93695561,+;+;+;+;+;+;+;+;+;+,3316,305,304,295,283,213,16,82,16,213
GENE.528881,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,93703896;93712171;93714822;93717809;93719993;93723541;93727948;93760204,93709434;93712632;93715000;93717998;93720136;93723701;93728023;93761283,-;-;-;-;-;-;-;-,7831,2851,2855,2791,2751,2032,203,810,203,2032
GENE.52889,chr3;chr3;chr3;chr3;chr3,104510231;104524454;104525398;104526707;104527433,104510311;104524599;104525448;104526791;104527676,+;+;+;+;+,607,4,4,4,4,2,0,1,0,2
GENE.528894,chr14;chr14;chr14,94577079;94578005;94581197,94577143;94578119;94581226,+;+;+,210,29,29,28,32,21,2,5,2,21
GENE.528895,chr14;chr14;chr14,94577079;94581197;94582127,94577143;94581226;94582279,+;+;+,248,44,46,44,45,33,5,12,5,33
GENE.528897,chr14;chr14;chr14;chr14;chr14,94770585;94772408;94776073;94780224;94789604,94770940;94772555;94776343;94781004;94789688,-;-;-;-;-,1641,0,0,0,0,0,0,0,0,0
GENE.528899,chr14;chr14;chr14;chr14,94845450;94847208;94848929;94854897,94845948;94847478;94849578;94854997,-;-;-;-,1521,1026,1015,1007,953,727,57,280,57,727
GENE.528913,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,95552565;95557371;95557540;95560225;95562162;95566117;95569683;95571408;95572015;95572378,95557000;95557446;95557702;95560493;95563050;95566272;95570386;95571583;95572120;95572560,-;-;-;-;-;-;-;-;-;-,7158,1475,1472,1453,1397,1059,101,365,101,1059
GENE.528947,chr14,100608256,100610572,+,2317,118,117,118,116,90,7,36,7,90
GENE.528954,chr14;chr14;chr14;chr14;chr14;chr14,100789679;100792125;100792433;100793525;100795063;100795702,100789779;100792168;100792565;100793707;100795381;100796715,+;+;+;+;+;+,1794,63,61,63,47,33,4,17,4,33
GENE.528974,chr14;chr14;chr14,102276140;102323023;102348498,102276373;102323222;102349353,+;+;+,1290,333,302,311,289,141,13,76,13,141
GENE.528980,chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14,102549371;102549883;102550130;102550736;102551018;102551635;102552095;102552554,102549639;102550030;102550320;102550901;102551335;102551768;102552461;102552757,-;-;-;-;-;-;-;-,1797,538,531,515,558,411,60,169,60,411
GENE.528988,chr14;chr14;chr14;chr14;chr14,102814616;102816256;102822105;102825756;102828911,102815096;102816385;102822234;102825924;102829051,-;-;-;-;-,1051,106,107,102,91,56,7,26,7,56
GENE.529023,chr14;chr14,104197768;104199320,104199099;104200005,+;+,2018,30,32,28,22,11,3,6,3,11
